student_id,Gender,gpa_current,attendance_rate,Financial_aid_status,Family_Income,Dropout
S4352,Male,1.55,0.37,TRUE,920167,2
S4353,Female,1.67,0.68,FALSE,937811,2
S4354,Female,3.12,0.74,TRUE,674871,0
S4355,Female,4.33,0.95,FALSE,989675,0
S4356,Female,1.68,0.9,TRUE,928535,2
S4357,Male,2.46,0.39,TRUE,640780,2
S4358,Male,4.61,0.36,FALSE,974694,2
S4359,Female,3.31,0.5,FALSE,105033,1
S4360,Female,1.57,0.72,TRUE,445799,2
S4361,Female,3.93,0.74,TRUE,312822,0
S4362,Female,2.86,0.83,TRUE,216803,1
S4363,Male,4.63,0.69,FALSE,803066,1
S4364,Female,1.48,0.97,TRUE,253048,2
S4365,Male,1.7,0.28,TRUE,127636,2
S4366,Male,3.23,0.67,FALSE,435369,1
S4367,Male,3.58,0.89,FALSE,303705,0
S4368,Male,4.41,0.59,TRUE,944022,1
S4369,Male,2.56,0.34,TRUE,794257,2
S4370,Female,1.79,0.6,TRUE,634121,2
S4371,Male,1.09,0.43,TRUE,672357,2
S4372,Female,1.13,0.35,FALSE,89593,2
S4373,Female,4.39,0.42,TRUE,367069,1
S4374,Female,3.09,0.98,FALSE,801830,0
S4375,Female,3.47,0.36,TRUE,879305,2
S4376,Male,1.69,0.36,TRUE,289685,2
S4377,Male,3.1,0.69,TRUE,364854,1
S4378,Female,4.96,0.28,TRUE,848528,2
S4379,Male,1.72,0.97,FALSE,299981,2
S4380,Female,3.53,0.96,TRUE,917228,0
S4381,Female,4.23,0.69,FALSE,78594,1
S4382,Female,3.29,0.55,TRUE,364588,1
S4383,Male,2.79,0.72,FALSE,875495,1
S4384,Male,4.21,0.42,FALSE,249233,1
S4385,Male,3.75,0.74,FALSE,234603,0
S4386,Female,1.1,0.99,FALSE,492217,2
S4387,Male,2.28,0.65,TRUE,915038,1
S4388,Female,1.47,0.54,TRUE,523664,2
S4389,Male,2.11,0.34,TRUE,296852,2
S4390,Female,2.34,0.79,TRUE,861764,1
S4391,Male,1.77,0.86,TRUE,453073,2
S4392,Male,1.65,0.7,FALSE,531325,2
S4393,Male,2.51,0.94,TRUE,138956,1
S4394,Male,2.53,0.86,FALSE,584114,1
S4395,Female,3.46,0.93,FALSE,734057,0
S4396,Female,3.57,0.33,TRUE,846420,2
S4397,Male,2.52,0.32,TRUE,615827,2
S4398,Female,3.4,1.03,TRUE,323165,0
S4399,Female,3.34,0.72,FALSE,601503,0
S4400,Male,3.2,0.26,TRUE,855290,2
S4401,Female,4.09,0.7,TRUE,390976,0
S4402,Female,1.69,0.54,FALSE,745227,2
S4403,Female,4.12,0.23,TRUE,277892,2
S4404,Male,3.27,0.22,TRUE,740370,2
S4405,Male,4.8,0.19,FALSE,234292,2
S4406,Female,1.35,0.58,FALSE,798306,2
S4407,Male,4.95,0.43,TRUE,795904,1
S4408,Male,1.72,0.44,TRUE,344033,2
S4409,Male,2.49,0.41,FALSE,180377,1
S4410,Male,1.58,0.56,TRUE,333578,2
S4411,Male,1.08,0.57,TRUE,130531,2
S4412,Male,2.37,0.92,FALSE,289676,1
S4413,Male,3.02,0.37,TRUE,367142,2
S4414,Female,3.2,0.71,FALSE,269048,0
S4415,Male,2.24,0.5,TRUE,135488,1
S4416,Male,4.86,0.22,FALSE,378843,2
S4417,Male,1.01,0.63,FALSE,213909,2
S4418,Female,2.41,0.27,TRUE,317702,2
S4419,Female,2.25,0.38,TRUE,90791,2
S4420,Female,2.26,0.67,FALSE,933368,1
S4421,Female,2.66,0.77,TRUE,80504,1
S4422,Female,4.09,0.91,TRUE,156497,0
S4423,Female,2.36,0.3,FALSE,272545,2
S4424,Male,3.57,0.69,TRUE,283243,1
S4425,Female,4.19,0.77,TRUE,957137,0
S4426,Female,1.14,0.93,TRUE,697228,2
S4427,Male,4.57,0.52,FALSE,789363,1
S4428,Female,2.72,0.3,TRUE,691480,2
S4429,Female,4.67,0.87,TRUE,308719,0
S4430,Male,2.12,0.5,FALSE,563135,1
S4431,Male,4.6,0.48,TRUE,63859,1
S4432,Male,2.45,0.37,FALSE,85433,2
S4433,Female,4.49,0.88,TRUE,164616,0
S4434,Female,2.18,0.56,FALSE,536797,1
S4435,Male,4.93,0.92,TRUE,501341,0
S4436,Female,3.32,0.9,TRUE,486864,0
S4437,Female,1.97,0.45,FALSE,957396,2
S4438,Male,3.53,0.67,FALSE,558285,1
S4439,Female,2.99,0.53,TRUE,308386,1
S4440,Male,3.23,0.42,FALSE,332521,1
S4441,Female,3.08,0.6,TRUE,426094,1
S4442,Male,2.09,0.23,TRUE,373460,2
S4443,Female,2.66,0.65,FALSE,423927,1
S4444,Male,2.94,0.8,FALSE,283483,1
S4445,Female,2.63,0.92,FALSE,268387,1
S4446,Female,1.53,0.33,TRUE,369620,2
S4447,Male,3.72,0.27,TRUE,463741,2
S4448,Female,4.26,0.94,FALSE,825355,0
S4449,Female,2.33,0.44,FALSE,721942,1
S4450,Male,3.83,0.35,FALSE,609382,2
S4451,Male,2.11,0.5,TRUE,812816,1
S4452,Male,2.14,0.66,TRUE,1774926,1
S4453,Female,3.2,0.36,FALSE,846727,2
S4454,Male,2.65,0.57,TRUE,303447,1
S4455,Female,2.34,0.65,FALSE,912489,1
S4456,Female,4.64,0.31,FALSE,361422,2
S4457,Female,2.43,0.35,TRUE,476821,2
S4458,Female,3.01,0.27,TRUE,68505,2
S4459,Female,2.46,0.72,FALSE,662465,1
S4460,Male,2.33,0.75,FALSE,550222,1
S4461,Male,3.17,0.66,TRUE,248215,1
S4462,Female,4.47,0.25,FALSE,548985,2
S4463,Male,2.65,0.76,FALSE,436026,1
S4464,Male,3.51,0.81,FALSE,267615,0
S4465,Female,4.11,0.26,TRUE,920992,2
S4466,Female,1.46,0.94,TRUE,347654,2
S4467,Female,3.13,0.79,FALSE,884485,0
S4468,Female,1.98,0.54,FALSE,297435,2
S4469,Female,4.55,0.28,TRUE,604891,2
S4470,Female,4.73,0.24,TRUE,1289478,2
S4471,Female,3.5,0.32,TRUE,976563,2
S4472,Female,3.77,0.59,TRUE,871965,1
S4473,Female,4.25,0.21,FALSE,844758,2
S4474,Female,3.98,0.32,TRUE,680630,2
S4475,Female,3.04,0.3,TRUE,275941,2
S4476,Female,2.18,0.53,FALSE,73915,1
S4477,Male,3.73,0.09,TRUE,670788,2
S4478,Male,3.42,0.64,FALSE,990514,1
S4479,Male,4.25,0.58,FALSE,381245,1
S4480,Male,3.6,0.78,TRUE,395530,0
S4481,Female,4.2,0.71,TRUE,133490,0
S4482,Male,4.26,0.24,FALSE,792817,2
S4483,Female,4,0.23,FALSE,742900,2
S4484,Male,1.44,0.83,TRUE,504539,2
S4485,Female,4.79,0.99,FALSE,100747,0
S4486,Male,1.25,0.46,TRUE,85548,2
S4487,Female,1.43,0.24,TRUE,801288,2
S4488,Female,2.25,0.84,TRUE,925319,1
S4489,Female,4.92,0.61,FALSE,866792,1
S4490,Female,1.81,0.71,TRUE,84636,2
S4491,Male,4.39,0.63,FALSE,823133,1
S4492,Male,1.32,0.54,TRUE,375704,2
S4493,Female,1.31,0.76,FALSE,861073,2
S4494,Female,1.4,0.53,FALSE,377281,2
S4495,Female,1.46,0.93,FALSE,979151,2
S4496,Female,3.95,0.32,TRUE,51518,2
S4497,Male,3.96,0.51,TRUE,748292,1
S4498,Female,4.28,0.54,FALSE,749965,1
S4499,Male,3.01,0.72,FALSE,456333,0
S4500,Male,1.47,0.76,FALSE,169257,2
S4501,Male,3.34,0.94,TRUE,126750,0
S4502,Female,2.34,0.69,FALSE,915901,1
S4503,Female,2.55,0.88,FALSE,915497,1
S4504,Male,1.59,0.67,TRUE,248274,2
S4505,Female,2.94,0.44,FALSE,821839,1
S4506,Female,1.12,0.74,TRUE,699468,2
S4507,Female,2.75,0.97,FALSE,76811,1
S4508,Male,4.16,0.49,TRUE,683544,1
S4509,Male,2.27,0.78,TRUE,646827,1
S4510,Female,2.73,0.51,TRUE,375874,1
S4511,Male,3.25,0.7,TRUE,379546,0
S4512,Female,2.28,0.38,TRUE,569355,2
S4513,Female,3.59,0.55,FALSE,224212,1
S4514,Female,4.96,0.31,FALSE,925632,2
S4515,Female,4.76,0.66,FALSE,989182,1
S4516,Male,2.77,0.4,TRUE,291360,1
S4517,Female,3.68,0.74,FALSE,773587,0
S4518,Female,4.07,0.91,TRUE,276488,0
S4519,Female,3.05,0.29,TRUE,973677,2
S4520,Female,4.88,0.47,TRUE,690373,1
S4521,Male,4.39,0.39,TRUE,960415,2
S4522,Female,3.98,0.57,FALSE,436467,1
S4523,Male,4.76,0.71,TRUE,379914,0
S4524,Female,4.25,0.55,TRUE,728214,1
S4525,Male,3.55,0.48,FALSE,694298,1
S4526,Male,1.08,0.63,FALSE,323409,2
S4527,Female,1.83,0.06,FALSE,941711,2
S4528,Female,3.23,0.43,FALSE,116374,1
S4529,Female,3.87,0.28,FALSE,371841,2
S4530,Male,2.91,0.53,FALSE,553619,1
S4531,Female,4.68,0.46,TRUE,159210,1
S4532,Male,1.65,0.69,TRUE,839350,2
S4533,Female,1.68,0.57,TRUE,681615,2
S4534,Female,3.2,0.62,TRUE,220933,1
S4535,Female,3.16,0.44,TRUE,367915,1
S4536,Female,4.09,0.62,FALSE,308320,1
S4537,Male,1.68,0.37,TRUE,757779,2
S4538,Female,3.31,0.62,TRUE,780153,1
S4539,Male,4.51,0.69,TRUE,616680,1
S4540,Female,4.82,0.43,FALSE,245396,1
S4541,Male,1.25,0.72,FALSE,598080,2
S4542,Female,1.34,0.83,FALSE,391869,2
S4543,Male,1.12,0.41,TRUE,202442,2
S4544,Female,4.43,0.43,TRUE,954226,1
S4545,Male,2.69,0.34,FALSE,322458,2
S4546,Female,3.16,0.65,TRUE,358120,1
S4547,Male,3.89,0.56,TRUE,734237,1
S4548,Male,3.82,0.77,TRUE,231783,0
S4549,Female,4.77,0.51,FALSE,966573,1
S4550,Male,2.65,0.28,FALSE,283304,2
S4551,Female,1.81,0.56,FALSE,318131,2
S4552,Female,2.57,0.81,FALSE,130059,1
S4553,Male,3.12,0.41,TRUE,99946,1
S4554,Female,3.96,0.39,TRUE,760373,2
S4555,Male,1.53,0.96,FALSE,591106,2
S4556,Female,4.28,0.31,FALSE,55172,2
S4557,Female,4.92,0.48,FALSE,880561,1
S4558,Female,2.97,0.68,TRUE,925410,1
S4559,Male,4.46,0.95,TRUE,472107,0
S4560,Female,3.21,0.6,TRUE,917811,1
S4561,Male,3.31,0.34,FALSE,838645,2
S4562,Male,3.66,0.5,TRUE,306739,1
S4563,Female,2.61,0.78,FALSE,736157,1
S4564,Female,1.22,0.83,TRUE,501585,2
S4565,Female,1.7,0.59,FALSE,717804,2
S4566,Male,2.48,0.4,FALSE,986674,1
S4567,Male,2.46,0.33,TRUE,874385,2
S4568,Male,2.27,0.64,FALSE,918624,1
S4569,Male,1.72,0.12,FALSE,524855,2
S4570,Female,4.17,0.79,FALSE,839450,0
S4571,Male,2.85,0.21,TRUE,354815,2
S4572,Male,1.02,0.47,FALSE,943117,2
S4573,Female,3.6,0.59,TRUE,355065,1
S4574,Female,4.31,0.62,FALSE,776336,1
S4575,Male,1.32,0.72,TRUE,585417,2
S4576,Female,2.79,0.64,FALSE,964984,1
S4577,Male,2.72,0.55,TRUE,186567,1
S4578,Male,3,0.44,TRUE,808398,1
S4579,Male,4.43,0.45,FALSE,102327,1
S4580,Female,3.75,0.77,TRUE,700341,0
S4581,Female,2.62,0.24,TRUE,267286,2
S4582,Male,3.14,0.22,TRUE,886515,2
S4583,Male,2.18,0.41,FALSE,932057,1
S4584,Male,2.03,0.97,TRUE,96573,1
S4585,Male,3.26,0.38,TRUE,504834,2
S4586,Female,1.31,0.44,FALSE,551159,2
S4587,Male,1.71,0.84,FALSE,955432,2
S4588,Female,2.23,0.6,FALSE,55113,1
S4589,Male,4.7,0.32,TRUE,122960,2
S4590,Female,4.83,0.64,TRUE,925648,1
S4591,Male,3.36,0.27,TRUE,318431,2
S4592,Male,1.85,0.84,FALSE,169303,2
S4593,Male,2.8,0.55,FALSE,684053,1
S4594,Female,4.32,0.87,TRUE,824096,0
S4595,Female,2.21,0.72,FALSE,164157,1
S4596,Male,3.94,0.29,TRUE,461104,2
S4597,Female,4.34,0.9,TRUE,490086,0
S4598,Female,3.41,0.5,TRUE,602041,1
S4599,Female,3.25,0.22,TRUE,964572,2
S4600,Female,1.95,0.86,TRUE,142537,2
S4601,Female,4.25,0.72,FALSE,574271,0
S4602,Male,1.36,0.56,TRUE,524760,2
S4603,Male,3.92,0.36,TRUE,816370,2
S4604,Male,3.17,0.22,FALSE,654470,2
S4605,Female,3.12,0.81,FALSE,684931,0
S4606,Male,3.92,0.89,TRUE,887797,0
S4607,Male,4.51,0.91,TRUE,496059,0
S4608,Female,1.71,0.3,FALSE,356582,2
S4609,Female,2.51,0.88,TRUE,233188,1
S4610,Male,3.11,0.59,TRUE,220347,1
S4611,Male,4,0.5,TRUE,772377,1
S4612,Male,2.38,0.85,TRUE,500262,1
S4613,Female,1.39,0.92,FALSE,520021,2
S4614,Female,4.68,0.4,TRUE,769734,1
S4615,Male,4.39,0.31,TRUE,708050,2
S4616,Male,3.43,0.79,FALSE,652865,0
S4617,Male,4.79,0.95,FALSE,897982,0
S4618,Male,4.31,0.71,FALSE,786349,0
S4619,Female,2.68,0.89,TRUE,407708,1
S4620,Male,2.28,1.08,TRUE,463225,1
S4621,Male,2.13,0.71,FALSE,365838,1
S4622,Male,3.69,0.21,TRUE,62433,2
S4623,Female,3.94,0.72,FALSE,371191,0
S4624,Female,3.6,0.88,FALSE,412391,0
S4625,Female,4.97,0.76,FALSE,388811,0
S4626,Female,1.29,0.98,FALSE,644940,2
S4627,Male,3.98,0.48,FALSE,162953,1
S4628,Male,2.61,0.76,FALSE,890684,1
S4629,Female,2.7,0.89,TRUE,253676,1
S4630,Male,3.29,0.3,FALSE,410775,2
S4631,Male,2,0.68,FALSE,838278,1
S4632,Male,1.64,0.45,FALSE,557063,2
S4633,Male,3.2,0.54,FALSE,1149559,1
S4634,Female,3.49,0.47,TRUE,131962,1
S4635,Male,4.28,0.54,TRUE,296506,1
S4636,Female,1.37,0.47,FALSE,162008,2
S4637,Female,4.94,0.89,FALSE,869243,0
S4638,Female,2.74,0.21,FALSE,493535,2
S4639,Male,1.58,0.7,FALSE,912701,2
S4640,Male,4.2,0.33,FALSE,291602,2
S4641,Female,2.37,0.79,FALSE,321647,1
S4642,Female,2.07,0.39,FALSE,293766,2
S4643,Male,4.37,1,TRUE,66311,0
S4644,Female,3.2,0.73,TRUE,536673,0
S4645,Male,4.33,0.99,TRUE,751833,0
S4646,Female,2.07,0.69,TRUE,84922,1
S4647,Male,3.81,0.28,FALSE,533678,2
S4648,Female,1.62,0.68,FALSE,81439,2
S4649,Male,2.22,0.81,TRUE,126036,1
S4650,Female,4.75,0.92,FALSE,698957,0
S4651,Female,4.16,0.27,FALSE,192744,2
S4652,Male,3.92,0.35,FALSE,470386,2
S4653,Male,3.39,0.58,TRUE,907265,1
S4654,Female,2.53,0.45,TRUE,803850,1
S4655,Female,3.54,0.43,FALSE,492181,1
S4656,Female,4.28,0.82,FALSE,586085,0
S4657,Female,1.25,0.44,TRUE,379069,2
S4658,Male,2.68,0.85,FALSE,654061,1
S4659,Male,1.04,0.76,TRUE,174284,2
S4660,Female,2.57,0.54,TRUE,608145,1
S4661,Female,4.75,0.72,TRUE,744121,0
S4662,Female,1.42,0.61,TRUE,494176,2
S4663,Female,1.68,0.27,FALSE,874114,2
S4664,Male,4.69,0.29,TRUE,979057,2
S4665,Male,4.96,0.7,FALSE,169507,0
S4666,Female,3.44,0.66,TRUE,536563,1
S4667,Female,2.1,0.9,FALSE,187908,1
S4668,Male,4.14,0.73,TRUE,111710,0
S4669,Male,1.22,0.45,TRUE,563966,2
S4670,Female,1.75,0.73,TRUE,535058,2
S4671,Male,3.71,0.54,TRUE,174572,1
S4672,Female,2.65,0.85,FALSE,290697,1
S4673,Male,1.54,0.29,FALSE,828099,2
S4674,Female,2.91,0.94,FALSE,680602,1
S4675,Male,1.39,0.73,FALSE,461109,2
S4676,Female,2.73,0.67,FALSE,808780,1
S4677,Male,1.85,0.26,TRUE,84735,2
S4678,Female,4.09,0.97,FALSE,681997,0
S4679,Female,3.17,0.34,TRUE,904369,2
S4680,Male,4.17,0.22,FALSE,228199,2
S4681,Male,4.68,0.82,TRUE,602137,0
S4682,Male,1.01,0.91,TRUE,831074,2
S4683,Female,3.35,0.67,FALSE,104521,1
S4684,Male,3.02,0.29,FALSE,301401,2
S4685,Male,2.68,0.96,FALSE,756426,1
S4686,Male,3.39,0.24,TRUE,771017,2
S4687,Female,3.63,0.46,FALSE,273805,1
S4688,Male,2.4,0.93,FALSE,92262,1
S4689,Female,3.54,0.67,TRUE,923760,1
S4690,Male,2,0.67,TRUE,761886,1
S4691,Male,3.18,0.21,TRUE,516254,2
S4692,Female,4.04,0.78,TRUE,818452,0
S4693,Female,3.46,0.68,FALSE,650895,1
S4694,Female,3.92,0.74,TRUE,612158,0
S4695,Female,4.16,0.48,TRUE,430955,1
S4696,Female,3.22,0.26,FALSE,907394,2
S4697,Male,2.74,0.59,FALSE,328899,1
S4698,Female,3.94,0.58,TRUE,423235,1
S4699,Male,3.38,0.95,FALSE,968462,0
S4700,Female,2.72,0.93,FALSE,278274,1
S4701,Male,1.16,0.42,FALSE,849347,2
S4702,Female,1.86,0.69,TRUE,86286,2
S4703,Male,4.45,0.37,TRUE,622208,2
S4704,Male,1.04,0.97,TRUE,972571,2
S4705,Female,4.5,0.3,FALSE,790403,2
S4706,Female,4.95,0.49,TRUE,687226,1
S4707,Female,4.5,0.93,TRUE,409605,0
S4708,Male,2.26,0.7,FALSE,518725,1
S4709,Female,1.56,0.62,TRUE,378468,2
S4710,Female,2.28,0.31,FALSE,135805,2
S4711,Male,2.55,0.26,FALSE,897211,2
S4712,Male,1.46,0.65,FALSE,334697,2
S4713,Female,3.99,0.91,FALSE,896541,0
S4714,Female,2.12,0.39,TRUE,159300,2
S4715,Female,3.94,0.32,FALSE,717775,2
S4716,Female,1.88,0.24,TRUE,780081,2
S4717,Male,3.13,0.56,FALSE,792755,1
S4718,Female,2.38,0.86,TRUE,111467,1
S4719,Male,2.44,0.65,FALSE,639333,1
S4720,Female,4.48,0.88,TRUE,283155,0
S4721,Male,4.59,0.24,FALSE,386178,2
S4722,Male,3.84,0.43,FALSE,208011,1
S4723,Female,2.04,0.83,FALSE,175375,1
S4724,Male,1.38,0.71,FALSE,993213,2
S4725,Male,3.49,0.81,FALSE,494745,0
S4726,Male,3.98,0.59,TRUE,396212,1
S4727,Female,1.62,0.99,FALSE,404841,2
S4728,Female,2.33,0.71,TRUE,943474,1
S4729,Female,4.8,0.41,FALSE,858880,1
S4730,Female,4.14,0.2,FALSE,1138168,2
S4731,Female,3.05,0.86,TRUE,456429,0
S4732,Female,1.21,0.71,FALSE,965148,2
S4733,Male,3.63,0.83,TRUE,534805,0
S4734,Female,1.19,0.86,FALSE,228392,2
S4735,Male,2.87,0.87,FALSE,124690,1
S4736,Male,1.83,0.35,TRUE,582513,2
S4737,Female,1.93,0.43,FALSE,52548,2
S4738,Male,4.82,0.97,TRUE,443385,0
S4739,Female,3.78,0.79,FALSE,892023,0
S4740,Female,3.65,0.44,TRUE,855716,1
S4741,Female,2.04,0.26,TRUE,164278,2
S4742,Male,1.97,0.85,TRUE,611020,2
S4743,Female,1.62,0.25,FALSE,495676,2
S4744,Female,4.69,0.7,TRUE,389298,0
S4745,Female,1.79,0.9,FALSE,745841,2
S4746,Male,1.9,0.76,TRUE,852678,2
S4747,Male,3.97,0.28,TRUE,252558,2
S4748,Female,4.12,0.42,FALSE,446693,1
S4749,Male,3.82,0.62,FALSE,119524,1
S4750,Female,1.09,0.95,TRUE,83977,2
S4751,Female,1.17,0.57,FALSE,752828,2
S4752,Male,1.85,0.58,TRUE,117491,2
S4753,Male,1.76,0.87,FALSE,852613,2
S4754,Male,1.93,0.22,TRUE,193021,2
S4755,Female,1.12,0.74,FALSE,545921,2
S4756,Female,4.23,0.75,FALSE,344968,0
S4757,Female,1.62,0.72,FALSE,543051,2
S4758,Male,1.09,0.33,FALSE,554249,2
S4759,Female,1.97,0.46,FALSE,97179,2
S4760,Female,3.91,0.81,FALSE,100772,0
S4761,Male,3.39,0.7,FALSE,202694,0
S4762,Male,4.6,0.75,TRUE,481139,0
S4763,Female,0,0.52,FALSE,973667,2
S4764,Female,2.13,0.56,FALSE,706634,1
S4765,Female,3.55,0.93,FALSE,627006,0
S4766,Male,3.57,0.33,FALSE,798062,2
S4767,Female,2.93,0.68,TRUE,952001,1
S4768,Female,3.29,0.68,TRUE,737854,1
S4769,Female,4.81,0.75,TRUE,685186,0
S4770,Female,4.14,0.23,TRUE,997995,2
S4771,Female,4.47,0.48,TRUE,958110,1
S4772,Female,3.45,0.24,TRUE,371353,2
S4773,Female,2.95,0.61,FALSE,1013043,1
S4774,Female,2.83,0.8,FALSE,800830,1
S4775,Female,3.05,0.36,TRUE,955321,2
S4776,Female,3.01,0.44,FALSE,257862,1
S4777,Male,4.93,0.41,TRUE,185170,1
S4778,Female,1.93,0.25,FALSE,839784,2
S4779,Female,3.71,0.32,FALSE,58107,2
S4780,Female,4.84,0.37,TRUE,73629,2
S4781,Female,3.56,0.85,FALSE,747431,0
S4782,Female,4.46,0.45,TRUE,556662,1
S4783,Female,3.19,0.92,TRUE,716403,0
S4784,Female,1.3,0.87,FALSE,332893,2
S4785,Male,4.75,0.77,FALSE,730201,0
S4786,Female,2.99,0.55,FALSE,964106,1
S4787,Male,1.23,0.48,TRUE,185287,2
S4788,Male,1.16,0.71,TRUE,359550,2
S4789,Male,4.96,0.61,FALSE,847985,1
S4790,Female,3.9,0.34,FALSE,330065,2
S4791,Male,2.19,0.48,TRUE,135229,1
S4792,Female,2.05,0.57,TRUE,202687,1
S4793,Female,4.81,0.69,TRUE,950480,1
S4794,Male,1.92,0.94,TRUE,648393,2
S4795,Male,2.73,0.54,FALSE,192437,1
S4796,Female,2.37,0.22,TRUE,865513,2
S4797,Female,3.48,0.46,FALSE,680200,1
S4798,Female,1.73,0.32,FALSE,916972,2
S4799,Male,2.5,0.53,TRUE,525957,1
S4800,Male,1.48,0.23,TRUE,860029,2
S4801,Male,1.51,0.32,TRUE,149400,2
S4802,Male,4.82,0.83,FALSE,90587,0
S4803,Male,4.96,0.31,FALSE,985291,2
S4804,Female,3.03,0.81,TRUE,347949,0
S4805,Male,4.57,0.59,FALSE,798770,1
S4806,Male,1.71,0.29,FALSE,878179,2
S4807,Male,2.85,0.87,FALSE,426724,1
S4808,Male,1.41,0.24,TRUE,754188,2
S4809,Male,2.27,0.36,TRUE,568496,2
S4810,Male,1.68,0.82,TRUE,834623,2
S4811,Female,2.08,0.6,TRUE,940120,1
S4812,Female,2.99,0.52,TRUE,597561,1
S4813,Male,4.53,0.54,TRUE,814876,1
S4814,Male,1.7,0.24,FALSE,831911,2
S4815,Male,2.07,0.41,FALSE,732246,1
S4816,Male,2.76,0.59,TRUE,674034,1
S4817,Female,1.62,0.32,TRUE,988799,2
S4818,Female,1.14,1,FALSE,882604,2
S4819,Male,2.72,0.86,FALSE,248578,1
S4820,Male,2.1,0.76,TRUE,906458,1
S4821,Male,2.14,0.41,FALSE,430783,1
S4822,Male,3.47,0.46,TRUE,161363,1
S4823,Male,2.7,0.92,TRUE,918760,1
S4824,Male,3.16,0.71,TRUE,367079,0
S4825,Female,1.24,0.24,FALSE,698998,2
S4826,Female,3.71,0.27,FALSE,159154,2
S4827,Male,3.75,0.46,FALSE,414957,1
S4828,Female,4.1,0.41,FALSE,765127,1
S4829,Female,4.43,0.83,TRUE,570951,0
S4830,Male,2.13,0.67,TRUE,106128,1
S4831,Female,3.46,0.85,FALSE,459617,0
S4832,Male,4.12,0.48,TRUE,678600,1
S4833,Female,3.99,0.34,FALSE,867602,2
S4834,Male,4.86,0.79,TRUE,147667,0
S4835,Female,2.43,0.27,FALSE,234502,2
S4836,Male,1.7,0.89,FALSE,551904,2
S4837,Male,3.69,0.84,TRUE,797895,0
S4838,Female,3.85,0.55,FALSE,416175,1
S4839,Female,1.1,0.62,TRUE,665781,2
S4840,Male,2.23,0.22,FALSE,567618,2
S4841,Female,2.74,0.32,TRUE,219370,2
S4842,Female,3.94,0.25,TRUE,228197,2
S4843,Male,2.15,0.47,FALSE,1063193,1
S4844,Male,1.99,0.49,FALSE,58004,2
S4845,Female,3.21,0.62,FALSE,719229,1
S4846,Female,3.09,0.8,TRUE,462717,0
S4847,Female,3.43,0.35,TRUE,125992,2
S4848,Female,3.82,0.66,FALSE,406455,1
S4849,Male,2.09,0.48,FALSE,490070,1
S4850,Male,4.03,0.32,TRUE,158518,2
S4851,Male,4.61,0.68,FALSE,658598,1
S4852,Female,4.68,0.21,FALSE,855998,2
S4853,Female,1.39,0.6,FALSE,535518,2
S4854,Female,4.65,0.8,TRUE,781336,0
S4855,Male,4.57,0.23,TRUE,298197,2
S4856,Female,2.24,0.52,TRUE,824890,1
S4857,Female,2.53,0.97,TRUE,177346,1
S4858,Male,1.27,0.87,TRUE,838636,2
S4859,Male,1.32,0.94,FALSE,485130,2
S4860,Male,1.92,0.55,FALSE,496904,2
S4861,Female,3.96,0.63,FALSE,302592,1
S4862,Female,4.38,0.86,FALSE,569063,0
S4863,Female,2.37,0.48,TRUE,94866,1
S4864,Male,4.78,0.74,FALSE,796827,0
S4865,Male,4.57,0.24,FALSE,774730,2
S4866,Male,1.52,0.99,FALSE,894970,2
S4867,Male,4.83,0.58,TRUE,418037,1
S4868,Male,1.13,0.78,TRUE,659361,2
S4869,Female,3.72,0.78,TRUE,453741,0
S4870,Female,4.87,0.54,FALSE,359333,1
S4871,Male,1.52,0.37,TRUE,876573,2
S4872,Female,2.05,0.22,FALSE,657848,2
S4873,Female,2.69,0.42,TRUE,962498,1
S4874,Female,3.75,0.45,FALSE,535101,1
S4875,Male,4.71,0.75,TRUE,95409,0
S4876,Male,2.25,0.55,FALSE,153261,1
S4877,Male,1.67,0.61,FALSE,388735,2
S4878,Female,1.81,0.73,FALSE,212495,2
S4879,Female,3.67,0.36,FALSE,727509,2
S4880,Female,2.18,0.88,FALSE,532302,1
S4881,Female,3.49,0.78,FALSE,115943,0
S4882,Female,4.05,0.52,FALSE,365774,1
S4883,Male,3.73,0.48,FALSE,845573,1
S4884,Male,3.85,0.82,TRUE,564215,0
S4885,Male,2.1,0.55,FALSE,457434,1
S4886,Male,3.98,0.54,TRUE,951818,1
S4887,Male,3.22,0.26,TRUE,370355,2
S4888,Male,2.82,0.36,TRUE,969941,2
S4889,Female,3.83,0.62,FALSE,866109,1
S4890,Male,1.33,0.88,TRUE,971579,2
S4891,Female,1.28,0.28,TRUE,494144,2
S4892,Female,2.33,0.46,TRUE,99369,1
S4893,Female,4.75,0.94,TRUE,653679,0
S4894,Female,1.1,0.94,FALSE,410068,2
S4895,Female,4.25,0.46,TRUE,763985,1
S4896,Male,2.69,0.25,FALSE,782663,2
S4897,Female,1.63,0.71,FALSE,535110,2
S4898,Female,1.47,0.57,FALSE,376471,2
S4899,Male,4.2,0.55,FALSE,666559,1
S4900,Female,4.63,0.62,TRUE,205475,1
S4901,Male,1.71,0.39,FALSE,176341,2
S4902,Male,3.45,0.35,FALSE,698604,2
S4903,Male,4.31,0.92,TRUE,506967,0
S4904,Female,3.76,0.4,FALSE,159225,1
S4905,Female,2.49,0.93,TRUE,590585,1
S4906,Male,1.55,0.91,TRUE,343497,2
S4907,Female,4.11,0.95,TRUE,917126,0
S4908,Female,3.22,0.73,TRUE,247655,0
S4909,Female,4.59,1.02,FALSE,658963,0
